11	41
64	0
832	291
64	125
32	41
48	41
96	41
768	375
1096	500
11600	166
1120	166
40	125
32	41
40	41
24	83
32	83
24	83
32	41
200	41
200	83
24	208
32	125
24	125
32	0
14	83
14	41
14	41
14	41
365	125
6	125
5	41
128	83
3	125
1	41
200	83
32	83
304	83
32	83
304	83
304	41
304	41
304	41
64	41
304	41
304	125
304	83
304	83
128	83
304	83
304	83
304	41
304	0
304	41
304	41
304	83
304	41
256	41
304	41
304	41
304	41
304	41
304	41
304	41
304	41
304	83
304	83
304	83
304	41
304	83
304	41
200	41
200	83
24	41
24	83
32	83
14	41
14	41
14	41
14	41
365	41
8	83
8	83
8	83
10	83
9	41
9	83
128	83
128	83
5	41
192	41
4	41
2	41
128	41
3	83
11	41
200	83
304	83
304	41
304	83
512	125
304	83
304	41
304	83
304	41
304	83
304	83
304	41
304	83
304	83
304	41
304	83
304	41
304	0
304	83
304	41
304	41
304	83
304	83
304	41
304	41
304	83
304	41
304	41
304	83
304	41
304	41
304	83
200	41
200	41
24	83
64	83
24	83
32	0
14	41
14	41
14	41
14	41
365	83
4	0
4	41
4	83
10	41
9	41
9	41
128	83
128	41
6	41
2	41
128	0
5	41
3	83
11	41
200	83
304	0
304	41
304	83
304	83
304	83
1024	125
304	83
304	166
304	83
304	125
304	83
304	41
304	83
304	83
304	83
304	83
304	83
304	41
304	83
304	41
304	41
304	83
304	83
304	41
304	41
304	41
304	83
304	41
304	83
304	41
304	83
88	125
32	83
88	41
88	83
352	125
80	83
32	83
80	41
80	41
80	83
80	41
64	41
80	41
80	83
80	83
80	41
128	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
256	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	0
80	41
80	41
80	83
80	83
80	41
80	83
512	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
1024	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	83
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	0
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
2048	125
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	83
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
4096	83
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	83
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	83
80	0
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	83
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
8192	166
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	0
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	41
80	83
80	41
80	83
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	83
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	83
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	0
80	41
80	41
80	83
80	41
80	0
80	41
80	41
80	0
80	83
80	83
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	708
80	125
80	83
80	83
80	41
80	41
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	166
80	41
80	125
80	125
80	41
80	41
80	0
80	83
80	41
80	41
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	83
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	83
80	41
80	0
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	0
80	41
80	0
80	41
80	41
80	41
80	0
80	83
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	0
80	41
80	41
80	41
80	41
80	41
80	41
80	83
80	83
80	41
80	41
80	41
16	83
96	83
64	41
16	41
8	83
32	125
64	83
11	291
64	250
64	0
64	458
832	41
64	83
64	83
7976	250
32	83
32	125
320	83
32	41
640	83
32	41
48	41
96	41
1280	0
64	83
192	41
128	0
384	41
2560	83
256	41
768	41
5120	125
512	41
1536	83
10240	83
1024	41
3072	166
20480	3333
2048	83
6144	41
40960	500
4096	83
12288	41
81920	83
8192	83
24576	0
163840	41
16384	83
49152	83
327680	83
32768	83
98304	41
655360	125
65536	41
196608	125
32	83
32	83
55848	125
32	125
32	83
32	83
32	41
32	83
32	666
64	83
80	125
15952	375
80	125
80	83
8000	83
16	83
8	125
32	83
11	458
20	83
11	83
64	41
12	0
832	333
80	83
16000	41
8008	0
80	125
16016	41
8016	0
16	83
8	83
32	41
832	125
8008	166
111696	41
80	1500
16016	3333
8016	458
16	291
8	333
32	125
832	208
7992	541
16	83
8	41
32	83
832	41
7976	666
7960	500
16	83
8	83
32	83
832	166
80	41
15920	416
80	41
7976	0
16	166
8	125
32	0
832	166
7960	333
7944	1083
16	125
8	41
32	83
832	208
7936	83
16	41
8	83
32	83
832	166
80	83
15872	500
80	125
80	83
7960	291
80	291
15920	1541
7968	291
16	83
8	166
32	41
832	166
7944	666
16	291
8	166
32	41
832	208
7920	41
80	208
15840	958
80	83
80	83
7944	41
16	83
8	41
32	83
832	166
80	83
15888	375
80	83
80	83
7968	166
16	83
8	83
32	41
832	125
80	83
15936	291
7976	41
7968	2250
16	125
8	83
32	41
832	250
16	125
8	83
32	41
832	208
7944	83
80	541
15888	2833
80	125
7960	1458
16	41
8	208
32	583
832	333
7936	125
16	83
8	208
32	83
832	250
80	291
15872	625
7944	166
80	416
15888	875
80	83
80	83
7968	291
16	125
8	83
32	41
832	125
7960	208
16	83
8	83
32	41
832	83
80	166
15920	1041
7968	666
16	125
8	125
32	41
832	166
80	166
15936	0
80	83
80	83
7992	41
16	83
8	83
32	83
832	166
7976	1625
16	375
8	166
32	83
832	625
80	83
15952	333
80	0
7992	166
16	41
8	83
32	41
832	208
7976	41
7960	4958
16	83
8	83
32	41
832	166
7952	83
16	83
8	41
32	41
832	166
7928	41
7920	583
16	125
8	83
32	83
832	166
16	125
8	83
32	41
832	125
7896	125
7888	1541
16	500
8	125
32	83
832	250
7880	208
16	41
8	166
32	83
832	208
7864	166
80	291
15728	1083
80	125
7880	41
16	83
8	83
32	41
832	166
80	83
15760	83
80	41
80	41
7904	41
16	41
8	83
32	41
832	166
7880	416
80	208
15760	1000
80	125
7896	166
16	83
8	125
32	83
832	166
80	83
15792	10833
80	125
7912	291
16	41
8	83
32	41
832	125
80	125
15824	333
80	41
80	41
7936	41
80	208
15872	1500
80	83
7952	208
16	83
8	83
32	41
832	166
80	83
15904	125
7960	41
16	83
8	83
32	41
832	125
7952	125
16	625
8	83
32	41
832	166
16	83
8	41
32	41
832	166
7936	4916
80	500
15872	1458
80	83
80	83
7960	41
16	83
8	83
32	83
832	208
16	416
8	83
32	41
832	416
7952	750
7936	2333
16	83
8	83
32	41
832	166
80	125
15872	416
80	125
80	83
7960	41
16	83
8	41
32	83
832	166
80	291
15920	4333
80	83
80	83
7984	41
16	83
8	83
32	41
832	83
80	83
15968	333
80	83
8000	166
16	41
8	83
32	41
832	125
7984	83
80	125
15968	1583
80	41
80	83
8008	41
16	83
8	83
32	83
832	791
80	83
16016	458
8016	166
16	41
8	125
32	83
832	208
7992	333
7976	2291
16	250
8	125
32	41
832	208
80	83
15952	666
80	41
7992	375
16	83
8	83
32	41
832	250
7976	250
7968	1416
16	83
8	83
32	41
832	250
80	83
15936	125
7976	41
16	41
8	83
32	83
832	166
80	83
15952	1750
80	83
7992	83
80	166
15984	2125
80	83
80	83
8016	750
16	83
8	83
32	83
832	166
80	83
16032	83
80	83
8032	41
16	83
8	83
32	41
832	83
80	41
16064	375
80	83
80	41
8056	41
16	708
8	125
32	83
832	166
8040	3541
16	83
8	41
32	41
832	83
80	125
16080	375
80	125
80	83
8064	291
8040	1791
16	291
8	166
32	83
832	291
80	83
16080	333
8048	41
16	41
8	83
32	83
832	208
80	83
16096	500
8056	208
8040	1500
16	125
8	41
32	83
832	125
80	83
16080	208
80	41
80	41
8064	0
16	83
8	125
32	41
832	166
8048	875
16	125
8	83
32	41
832	208
80	125
16096	250
8056	41
16	41
8	83
32	41
832	41
80	83
16112	375
8064	166
80	500
16128	1333
80	83
8080	41
16	83
8	83
32	41
832	208
80	83
16160	458
80	83
8096	416
16	83
8	83
32	41
832	125
8080	125
80	458
16160	1541
8088	41
16	125
8	83
32	83
832	333
80	125
16176	458
80	83
8104	166
16	83
8	125
32	83
832	125
80	83
16208	125
8112	41
8096	3250
16	333
8	166
32	41
832	166
8072	125
16	83
8	83
32	83
832	166
80	41
16144	250
80	83
80	83
8096	41
8088	625
16	83
8	83
32	83
832	166
16	125
8	83
32	41
832	166
8064	333
80	416
16128	1083
80	83
80	83
8088	333
16	83
8	83
32	41
832	166
8080	83
16	83
8	41
32	41
832	125
8056	333
8048	1500
16	125
8	250
32	83
832	208
8024	125
16	83
8	83
32	0
832	166
8008	1916
16	125
8	83
32	41
832	166
80	125
16016	291
80	83
8024	41
16	41
8	0
32	41
832	83
8000	250
7976	2750
16	83
8	83
32	41
832	208
7968	416
16	83
8	83
32	41
832	166
7952	83
7936	2333
16	83
8	83
32	83
832	125
7912	458
16	83
8	83
32	41
832	208
7896	1791
16	125
8	83
32	0
832	166
7872	83
16	83
8	41
32	41
832	166
7848	458
16	958
8	83
32	41
832	208
7824	666
16	83
8	83
32	41
832	125
7800	333
16	708
8	83
32	41
832	166
80	83
15600	541
7808	208
16	83
8	83
32	83
832	166
80	83
15616	83
80	83
7824	41
7816	1750
16	125
8	41
32	41
832	166
80	125
15632	208
80	83
80	83
7840	41
16	41
8	83
32	41
832	125
80	83
15680	83
7848	0
80	166
15696	750
7856	125
16	83
8	83
32	41
832	166
7848	333
16	83
8	83
32	41
832	208
7840	83
16	458
8	83
32	41
832	166
80	83
15680	583
7848	208
16	83
8	83
32	83
832	125
16	791
8	83
32	41
832	166
80	83
15696	541
80	83
80	83
7872	375
16	83
8	83
32	41
832	125
80	83
15744	83
80	83
80	41
7896	41
80	125
15792	958
7904	750
16	125
8	83
32	41
832	125
16	83
8	83
32	41
832	125
80	83
15808	333
80	41
80	41
7928	41
7904	6416
16	125
8	125
32	41
832	208
80	83
15808	375
80	41
7920	166
16	41
8	0
32	83
832	166
80	83
15840	0
80	83
80	41
7944	41
80	166
15888	1208
80	125
7960	41
16	83
8	125
32	41
832	166
80	125
15920	500
80	125
7976	250
16	83
8	83
32	41
832	41
80	83
15952	625
80	125
80	83
8000	416
7992	1458
16	125
8	83
32	41
832	125
7976	333
16	83
8	83
32	41
832	41
7952	125
16	791
8	83
32	41
832	125
7928	541
16	83
8	83
32	41
832	125
80	41
15856	250
7936	41
7912	1708
16	125
8	83
32	41
832	208
7888	83
16	83
8	41
32	41
832	166
80	83
15776	250
80	83
7904	41
80	541
15808	1375
7912	333
16	83
8	125
32	0
832	166
80	166
15824	541
7920	291
16	83
8	125
32	41
832	291
7904	625
80	166
15808	1416
7912	583
16	83
8	83
32	83
832	166
16	83
8	83
32	41
832	125
80	41
15824	125
80	41
7928	41
80	166
15856	1916
7936	166
16	83
8	83
32	0
832	166
7912	83
16	83
8	83
32	41
832	125
7896	416
80	208
15792	1291
7904	333
16	83
8	83
32	83
832	125
16	125
8	83
32	83
832	125
80	250
15808	708
7912	333
16	125
8	250
32	83
832	166
16	83
8	83
32	41
832	41
80	208
15824	166
80	125
80	83
7936	0
80	250
15872	5541
80	83
80	41
7960	41
16	83
8	83
32	41
832	250
7944	250
16	41
8	41
32	83
832	41
80	125
15888	583
80	83
80	125
7968	250
80	125
15936	1875
7976	375
16	125
8	125
32	41
832	125
80	83
15952	83
80	125
7992	41
16	83
8	83
32	41
832	41
80	83
15984	583
8000	166
16	1250
8	83
32	41
832	125
7984	500
16	83
8	41
32	41
832	41
80	83
15968	250
80	83
80	83
8008	41
80	208
16016	1291
8016	875
16	83
8	41
32	41
832	166
80	125
16032	708
80	83
8032	1625
16	83
8	83
32	83
832	125
80	125
16064	291
80	0
8048	208
80	166
16096	1125
80	0
80	41
8072	416
16	83
8	125
32	41
832	166
8056	250
16	41
8	41
32	41
832	166
8040	416
8032	4500
16	125
8	208
32	41
832	166
80	83
16064	375
80	41
80	41
8056	166
16	83
8	83
32	41
832	125
80	83
16112	416
8064	125
80	208
16128	1666
80	125
8080	375
16	41
8	0
32	41
832	458
80	41
16160	83
80	83
8096	41
16	41
8	41
32	41
832	208
8088	208
8080	1666
16	125
8	83
32	41
832	166
8064	250
16	83
8	83
32	83
832	83
80	125
16128	208
80	83
8080	41
80	166
16160	1875
80	125
80	41
8104	0
16	83
8	41
32	41
832	166
8096	250
16	83
8	83
32	41
832	208
8072	208
80	333
16144	1333
80	83
8088	458
16	41
8	83
32	41
832	250
80	83
16176	500
80	83
80	41
8112	208
16	83
8	41
32	41
832	416
8088	541
8080	1000
16	83
8	83
32	83
832	1666
80	83
16160	375
80	83
80	83
8104	83
16	83
8	41
32	0
832	166
80	125
16208	458
8112	125
8088	2041
16	125
8	83
32	41
832	125
8072	250
16	41
8	41
32	41
832	83
8064	83
80	208
16128	1416
80	125
80	41
8088	208
16	333
8	0
32	41
832	166
8064	625
16	41
8	83
32	0
832	250
80	83
16128	500
8072	166
80	208
16144	1708
80	83
80	83
8096	1000
16	83
8	83
32	41
832	208
8072	208
16	83
8	41
32	41
832	166
8056	83
8040	583
16	83
8	83
32	83
832	166
8024	83
16	41
8	83
32	41
832	41
80	83
16048	375
80	83
80	83
8048	166
80	166
16096	1000
80	125
8064	500
16	83
8	83
32	83
832	291
8056	250
16	41
8	83
32	41
832	83
80	208
16112	958
8064	250
16	166
8	41
32	0
832	83
8040	458
16	83
8	83
32	41
832	208
80	83
16080	291
80	83
80	83
8064	41
8040	1666
16	83
8	83
32	83
832	166
80	83
16080	208
8048	41
16	41
8	83
32	41
832	83
8024	166
80	166
16048	916
8032	166
16	41
8	83
32	41
832	208
8024	333
16	83
8	125
32	41
832	125
8008	83
80	208
16016	916
8016	41
16	125
8	125
32	41
832	166
8000	291
16	41
8	41
32	41
832	83
80	83
16000	125
8008	41
80	208
16016	458
80	125
8024	41
16	83
8	83
32	83
832	166
80	83
16048	583
80	83
8040	250
16	83
8	41
32	41
832	166
80	125
16080	125
80	83
80	83
8064	41
80	833
16128	1250
80	83
80	83
8088	250
16	125
8	125
32	41
832	166
16	83
8	83
32	41
832	125
80	166
16176	708
8096	41
80	166
16192	708
80	41
80	41
8120	83
16	41
8	41
32	41
832	250
80	83
16240	166
80	83
80	41
8144	0
16	83
8	83
32	41
832	83
8120	500
80	291
16240	1000
80	83
8136	166
16	41
8	83
32	0
832	166
16	125
8	125
32	41
832	125
8120	666
8112	1541
16	125
8	83
32	41
832	166
8104	166
16	41
8	83
32	83
832	125
8088	0
8072	1458
16	83
8	83
32	83
832	208
8056	291
16	41
8	83
32	41
832	166
80	83
16112	291
80	83
80	83
8080	83
8072	666
16	125
8	166
32	0
832	166
8064	458
16	41
8	83
32	41
832	166
8040	1708
16	83
8	41
32	83
832	166
8016	83
16	83
8	41
32	83
832	125
7992	333
7976	1458
16	83
8	83
32	41
832	125
7952	125
16	83
8	83
32	41
832	41
7928	416
7920	1625
16	83
8	83
32	83
832	166
80	125
15840	375
80	125
7936	41
16	83
8	83
32	83
832	208
7920	250
80	166
15840	750
80	83
80	41
7944	250
16	83
8	125
32	41
832	125
7920	416
16	83
8	83
32	83
832	125
7896	83
16	1125
8	83
32	41
832	208
7872	3333
16	83
8	83
32	83
832	166
7848	291
7824	1916
16	125
8	83
32	41
832	166
7800	83
16	83
8	83
32	41
832	166
80	83
15600	458
7808	83
16	833
8	83
32	83
832	125
7784	3541
16	41
8	83
32	83
832	166
80	83
15568	333
7792	125
7768	2458
16	125
8	125
32	0
832	166
80	41
15536	208
80	83
80	83
7792	41
16	166
8	166
32	41
832	125
80	208
15584	541
80	83
80	125
7816	375
16	625
8	83
32	41
832	166
80	125
15632	500
80	83
80	41
7840	41
16	41
8	83
32	41
832	166
7824	291
16	1125
8	83
32	83
832	333
7800	458
16	41
8	83
32	41
832	125
7792	375
80	125
15584	958
7800	208
16	83
8	83
32	83
832	166
7776	208
16	41
8	125
32	41
832	83
80	125
15552	458
7784	41
7768	1666
16	125
8	125
32	83
832	166
7744	250
16	125
8	41
32	41
832	125
7720	83
16	1083
8	41
32	83
832	166
7696	3416
16	83
8	125
32	41
832	166
7680	416
16	958
8	83
32	41
832	166
80	83
15360	625
80	125
7696	250
16	41
8	83
32	41
832	125
7672	500
80	333
15344	2416
80	83
7688	375
16	83
8	83
32	83
832	250
80	208
15376	666
80	208
80	83
7712	208
16	41
8	166
32	0
832	125
80	166
15424	1083
80	0
7728	458
16	83
8	83
32	83
832	166
7704	250
16	83
8	83
32	83
832	208
16	1000
8	83
32	41
832	125
80	125
15408	541
80	41
80	41
7728	166
16	41
8	125
32	41
832	250
80	83
15456	291
80	125
7744	83
16	1000
8	83
32	83
832	125
80	83
15488	375
80	83
80	83
7768	41
16	83
8	83
32	41
832	125
7744	166
7736	2083
16	41
8	83
32	83
832	83
80	250
15472	375
80	83
80	41
7760	0
16	83
8	83
32	83
832	166
7752	208
16	1291
8	83
32	0
832	166
7736	3583
16	41
8	83
32	83
832	166
7712	83
7688	1375
16	125
8	125
32	41
832	208
80	83
15376	208
7696	41
16	83
8	125
32	83
832	83
80	83
15392	83
7704	41
16	583
8	41
32	41
832	166
7696	500
16	41
8	83
32	83
832	125
7688	125
7664	1500
16	125
8	41
32	41
832	166
80	83
15328	416
7672	250
16	83
8	83
32	83
832	166
7648	166
16	833
8	83
32	41
832	208
80	83
15296	625
80	83
7664	208
16	83
8	83
32	41
832	125
80	125
15328	83
80	41
80	83
7688	250
7672	1541
16	125
8	83
32	41
832	166
7664	250
16	83
8	125
32	41
832	125
80	416
15328	1208
7672	0
16	83
8	83
32	41
832	125
80	41
15344	83
80	83
80	41
7696	125
16	41
8	41
32	83
832	166
7680	125
7664	583
16	125
8	125
32	83
832	125
80	83
15328	291
80	83
7680	41
16	83
8	125
32	83
832	166
80	125
15360	625
80	83
7696	166
80	416
15392	1250
7704	416
16	83
8	125
32	83
832	166
80	83
15408	125
80	41
80	83
7728	41
16	83
8	83
32	41
832	125
7720	541
80	208
15440	833
80	83
80	83
7744	916
16	83
8	41
32	83
832	83
16	83
8	83
32	41
832	125
7736	2916
16	125
8	83
32	83
832	250
7712	125
16	83
8	208
32	83
832	125
80	41
15424	625
80	0
80	41
7736	166
80	166
15472	2375
80	83
80	83
7760	1041
16	83
8	83
32	41
832	83
7736	250
16	41
8	41
32	83
832	125
7728	125
80	166
15456	1291
80	83
80	125
7752	41
16	125
8	125
32	83
832	166
80	125
15504	458
7760	250
16	83
8	83
32	41
832	250
80	125
15520	541
80	83
7776	208
80	166
15552	1083
80	83
7792	291
16	83
8	83
32	41
832	208
7768	83
16	41
8	83
32	41
832	83
80	41
15536	416
7776	41
80	250
15552	1541
80	41
7792	458
16	125
8	83
32	41
832	125
80	83
15584	83
7800	41
16	83
8	83
32	41
832	125
7784	125
80	166
15568	1041
7792	875
16	208
8	83
32	41
832	250
7768	83
16	83
8	83
32	41
832	1875
7760	541
80	208
15520	625
80	125
80	41
7784	166
16	83
8	83
32	250
832	166
7768	291
16	83
8	83
32	41
832	166
80	83
15536	291
80	83
7784	41
16	1083
8	83
32	41
832	208
7768	3458
16	41
8	83
32	41
832	166
80	83
15536	250
80	83
7784	41
80	125
15568	1291
80	125
7800	41
16	125
8	41
32	83
832	125
16	83
8	83
32	41
832	166
7792	541
16	1541
8	125
32	41
832	166
7784	458
16	83
8	83
32	41
832	125
80	125
15568	1541
80	125
7800	375
16	166
8	41
32	41
832	375
80	83
15600	291
80	250
7816	125
16	41
8	83
32	83
832	166
7800	41
7792	1291
16	83
8	83
32	41
832	166
7776	83
16	83
8	41
32	41
832	83
80	125
15552	333
80	125
80	41
7800	41
7792	1500
16	83
8	83
